img_name,x1,y1,x2,y2
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/411.tif,48,64,208,192
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/171.tif,48,80,208,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/366.tif,48,48,224,192
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/26.tif,48,80,224,192
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/64.tif,48,80,224,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/64.tif,0,64,48,160
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/375.tif,48,80,224,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/209.tif,48,80,208,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/427.tif,32,64,208,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/428.tif,32,64,208,160
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/473.tif,48,64,240,192
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/129.tif,48,80,224,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/409.tif,48,80,224,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/285.tif,48,64,224,176
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/285.tif,0,0,64,64
/home/cdsw/geo_Animal/geo_AnimalDetection/dataset/processing_small/clipped/355.tif,48,64,208,192
